unique(rios_data_token2it$it_tokens_2w),dei_related
line derived,FALSE
cervical cancer,FALSE
american woman,TRUE
woman henrietta,TRUE
henrietta lacks,FALSE
lacks hela,FALSE
hela cells,FALSE
biomedical research,FALSE
research world,FALSE
world wide,FALSE
space students,TRUE
immortal life,FALSE
rebecca skloot,FALSE
module however,FALSE
initial testing,FALSE
divided thus,FALSE
cells remain,FALSE
remain attached,FALSE
cell division,TRUE
mitotic stages,FALSE
stages can,FALSE
traditional students,TRUE
cultural preconceived,TRUE
preconceived notions,TRUE
minority populations,TRUE
students originate,TRUE
discuss vaccination,FALSE
prevent disease,FALSE
disease spread,FALSE
informal poll,FALSE
poll shows,FALSE
not alone,FALSE
opinion whatever,FALSE
people differ,FALSE
vaccination discussion,FALSE
discussion starts,TRUE
influenza vaccine,FALSE
not receive,FALSE
reasons used,FALSE
added benefit,TRUE
uncomfortable discussing,TRUE
choice however,FALSE
anonymous poll,FALSE
done online,FALSE
example using,FALSE
using kahoot,FALSE
vaccine flu,FALSE
flu shot,FALSE
choice affects,FALSE
affects others,FALSE
establishes commonality,FALSE
avoids exclusion,TRUE
may differ,FALSE
beliefs toward,TRUE
toward vaccination,FALSE
intentionally designed,TRUE
include participation,TRUE
students throughout,TRUE
small assigned,FALSE
four assignment,TRUE
self identified,FALSE
identified asset,FALSE
asset maps,FALSE
enhance equity,TRUE
challenges regarding,FALSE
achieve full,FALSE
full participation,TRUE
members students,TRUE
research article,TRUE
article using,TRUE
inclusive pedagogy,TRUE
pedagogy approach,FALSE
enhance student,FALSE
cultivate equity,TRUE
muscle development,TRUE
axolotl embryos,FALSE
embryos within,FALSE
focus questions,FALSE
structure text,FALSE
text reading,FALSE
multiple active,TRUE
approaches provides,FALSE
provides opportunities,TRUE
learning since,FALSE
since no,FALSE
no prior,FALSE
hypothesis performing,FALSE
analyzing results,FALSE
results throughout,FALSE
another since,FALSE
different areas,FALSE
skill wise,FALSE
first work,FALSE
work cooperatively,TRUE
discuss possible,FALSE
possible course,FALSE
course related,FALSE
related assignments,TRUE
defined learning,FALSE
learning goals,FALSE
take care,FALSE
form diverse,TRUE
diverse student,TRUE
exercises early,FALSE
student major,FALSE
major class,FALSE
class rank,FALSE
rank gender,TRUE
gender interest,TRUE
interest experience,TRUE
field etc,FALSE
experience students,TRUE
students often,TRUE
often opt,FALSE
laboratory partners,TRUE
collaborative group,TRUE
group includes,FALSE
peer interactions,TRUE
collaborative portion,TRUE
activity responses,FALSE
incorrect answers,FALSE
learning task,FALSE
describe activities,FALSE
personally perceive,TRUE
exercise facilitates,FALSE
alternative examples,TRUE
beneficial regarding,FALSE
regarding outcome,FALSE
outcome achievement,TRUE
potentially exposed,FALSE
requirement however,TRUE
individual submissions,TRUE
submissions upon,TRUE
upon activity,FALSE
activity completion,FALSE
better engage,TRUE
reflective practice,TRUE
primary goal,FALSE
connect conceptual,FALSE
quantitative thinking,FALSE
exploring variation,FALSE
approach inherently,FALSE
inherently includes,FALSE
includes multiple,FALSE
multiple strategies,FALSE
recommended approach,TRUE
diverse learners,TRUE
using different,FALSE
different formats,FALSE
student activities,FALSE
activities begin,FALSE
discussion followed,FALSE
writing activity,FALSE
activity done,FALSE
pairs generating,FALSE
pictorial representation,TRUE
mathematical expressions,FALSE
incorporating multiple,FALSE
representations pictorial,TRUE
pictorial mathematical,TRUE
mathematical graphical,FALSE
individual writing,TRUE
writing peer,FALSE
discussion whole,FALSE
broaden engagement,TRUE
may value,TRUE
value multiple,TRUE
multiple representations,TRUE
may respond,FALSE
activity formats,FALSE
collaboration among,TRUE
select experimental,TRUE
design strategies,FALSE
strategies used,FALSE
class section,FALSE
section pool,FALSE
pool data,FALSE
explore sample,FALSE
create pictorial,TRUE
quantitative expression,FALSE
instructor feedback,FALSE
mind strategies,FALSE
increase cooperation,FALSE
decrease competition,FALSE
competition like,FALSE
ones used,FALSE
activities tend,FALSE
lab setting,FALSE
traditional lab,FALSE
lab formats,FALSE
formats may,FALSE
competition among,FALSE
students trying,TRUE
prescribed experiment,TRUE
addition recent,TRUE
recent evidence,FALSE
collaborative lab,TRUE
lab activities,FALSE
help eliminate,FALSE
eliminate achievement,TRUE
gaps based,FALSE
previous science,FALSE
science experience,FALSE
science career,FALSE
career interest,TRUE
can vary,FALSE
vary widely,FALSE
widely among,FALSE
among introductory,FALSE
introductory undergraduate,FALSE
share establishes,FALSE
introversion extroversion,TRUE
extroversion spectrum,TRUE
spectrum quieter,TRUE
solitary moment,TRUE
think individually,TRUE
prefer verbal,FALSE
verbal processing,FALSE
artistic nature,TRUE
creative students,TRUE
artistic skills,TRUE
can sometimes,FALSE
classroom finally,FALSE
drawings can,FALSE
multiple different,FALSE
ways celebrates,TRUE
answer helps,TRUE
students understand,TRUE
science indeed,FALSE
indeed requires,FALSE
requires creativity,TRUE
large body,FALSE
evidence indicates,FALSE
indicates undergraduate,FALSE
experiences increase,FALSE
science education,FALSE
cure model,FALSE
integrated group,FALSE
work throughout,FALSE
module encouraging,TRUE
divide tasks,FALSE
took advantage,FALSE
diverse skill,TRUE
field students,TRUE
comfortable managing,TRUE
managing binoculars,FALSE
spot birds,FALSE
record keepers,FALSE
keepers consulted,FALSE
consulted merlin,FALSE
merlin bird,FALSE
bird id,FALSE
kept notes,FALSE
working groups,FALSE
groups instructors,FALSE
must keep,FALSE
mind time,FALSE
time constraints,FALSE
constraints transportation,TRUE
transportation needs,TRUE
mobility limitations,TRUE
might affect,FALSE
affect students,TRUE
group projects,FALSE
important challenge,FALSE
scheduling time,FALSE
available field,FALSE
field work,FALSE
including weather,FALSE
weather conditions,FALSE
set aside,FALSE
aside dedicated,FALSE
dedicated class,FALSE
field data,FALSE
groups collected,FALSE
campus sites,FALSE
organized carpools,TRUE
ensure everyone,TRUE
students mobility,TRUE
walking transects,TRUE
transects also,TRUE
wheel chair,FALSE
chair accessible,TRUE
accessible however,TRUE
mentioned earlier,TRUE
earlier walking,FALSE
one method,FALSE
sampling spot,FALSE
spot sampling,FALSE
group remains,FALSE
one place,FALSE
records birds,FALSE
set period,FALSE
another option,FALSE
group fieldwork,FALSE
fieldwork alternative,TRUE
alternative plans,TRUE
maternity leave,TRUE
work portion,FALSE
cure project,FALSE
project instead,FALSE
analysis group,FALSE
final reports,FALSE
semester many,FALSE
many approaches,FALSE
approaches can,FALSE
remain flexible,FALSE
one size,FALSE
size fits,FALSE
citizen science,FALSE
science platform,FALSE
global reach,FALSE
reach ebird,FALSE
ebird appealed,FALSE
represented diverse,TRUE
diverse racial,TRUE
racial ethnic,TRUE
international backgrounds,TRUE
project none,FALSE
project objectives,FALSE
assessment results,TRUE
formal feedback,FALSE
feedback see,FALSE
see teaching,FALSE
promote cooperative,TRUE
incorporated effective,TRUE
effective team,TRUE
team based,TRUE
based learning,FALSE
learning tbl,FALSE
tbl methods,FALSE
activities around,FALSE
around small,FALSE
small permanent,FALSE
permanent student,FALSE
student teams,TRUE
formulate hypotheses,FALSE
collect analyze,FALSE
students conduct,TRUE
conduct brief,FALSE
brief reflective,TRUE
writing assignments,TRUE
assignments outside,TRUE
not time,FALSE
time limited,FALSE
fourth week,FALSE
modified jigsaw,FALSE
jigsaw design,FALSE
learning among,FALSE
empower students,TRUE
solve relevant,TRUE
relevant problems,TRUE
environmental conservation,TRUE
students consider,TRUE
consider socially,TRUE
diverse issues,TRUE
issues relevant,TRUE
assigned scenario,FALSE
unique scenario,FALSE
based jigsaw,FALSE
vetted solutions,FALSE
supportive team,TRUE
alternative perspectives,TRUE
ideas developed,FALSE
addressed different,TRUE
different scenarios,FALSE
laboratory courses,FALSE
students design,TRUE
perform experiments,TRUE
groups likely,FALSE
likely garner,FALSE
garner many,FALSE
many additional,TRUE
additional benefits,TRUE
independently studies,FALSE
work done,FALSE
groups enhances,FALSE
enhances learning,FALSE
diverse contributing,TRUE
contributing perspectives,TRUE
collegiate student,FALSE
work demonstrated,FALSE
racio ethnic,TRUE
ethnic diversity,TRUE
positively related,FALSE
group efficacy,TRUE
additionally educational,TRUE
educational research,FALSE
applied laboratory,FALSE
laboratory experiences,FALSE
increase interest,TRUE
underrepresented populations,TRUE
course material,FALSE
particular including,TRUE
including content,FALSE
content related,FALSE
justice issues,TRUE
health disparities,TRUE
increase minority,TRUE
minority engagement,TRUE
many reasons,FALSE
aaas encourages,TRUE
encourages courses,TRUE
connect science,FALSE
overt relevance,FALSE
considering developmental,TRUE
developmental biology,TRUE
environmental issues,TRUE
students observe,TRUE
pesticide exposure,FALSE
organogenesis followed,FALSE
personally relevant,TRUE
relevant experiments,TRUE
independent experiment,TRUE
experiment portion,TRUE
justice around,TRUE
around access,TRUE
quality water,FALSE
health outcomes,TRUE
outcomes readings,FALSE
book living,TRUE
living downstream,TRUE
personal investigation,TRUE
documentary based,TRUE
stimulate conversation,TRUE
cure reinforces,FALSE
course project,FALSE
coursework can,FALSE
broader issues,FALSE
issues students,TRUE
may care,FALSE
fact cures,FALSE
making scientific,FALSE
scientific research,FALSE
grant access,TRUE
meaningful research,TRUE
particularly recommend,TRUE
recommend establishing,TRUE
establishing cure,FALSE
cure programs,FALSE
establishing cures,FALSE
undergraduate institution,FALSE
environment open,TRUE
teaching environment,TRUE
use prior,FALSE
prior skills,FALSE
knowledge towards,FALSE
course many,FALSE
economics majors,TRUE
fine arts,TRUE
arts majors,TRUE
visualize graphs,TRUE
experimental outlines,TRUE
groups additionally,TRUE
recommend incorporating,TRUE
teaching methods,FALSE
presented ideas,FALSE
students via,TRUE
via powerpoint,FALSE
also demonstrated,FALSE
demonstrated point,FALSE
white board,TRUE
drawings students,TRUE
given worksheets,FALSE
instructions finally,FALSE
finally oral,FALSE
oral instructions,FALSE
peer led,FALSE
led activities,FALSE
lesson centers,FALSE
public applications,TRUE
particular benefit,TRUE
lesson utilizes,FALSE
diverse teaching,TRUE
mixed learning,FALSE
engage diverse,TRUE
students written,TRUE
written approaches,FALSE
individual reflection,TRUE
online minute,FALSE
minute papers,FALSE
class concepts,FALSE
also summarized,FALSE
summarized visually,TRUE
visually slides,TRUE
concept maps,FALSE
orally small,FALSE
discussion small,FALSE
groups assigned,FALSE
instructor provide,FALSE
cluster students,TRUE
groups containing,FALSE
disciplinary interests,TRUE
interests career,TRUE
career goals,FALSE
student backgrounds,TRUE
foster peer,TRUE
peer learning,FALSE
learning intentional,TRUE
intentional group,TRUE
group arrangements,TRUE
arrangements can,TRUE
also foster,TRUE
foster discussion,TRUE
experimental approaches,TRUE
approaches within,FALSE
within developmental,TRUE
biology learning,FALSE
learning framework,FALSE
cre loxp,FALSE
loxp lesson,FALSE
lesson inclusive,TRUE
class group,FALSE
discussions random,FALSE
random calling,FALSE
integrated culturally,TRUE
culturally responsive,TRUE
responsive mentoring,TRUE
dr geneva,FALSE
geneva gay,TRUE
gay defines,TRUE
defines culturally,TRUE
responsive teaching,FALSE
using cultural,TRUE
cultural knowledge,TRUE
knowledge prior,FALSE
prior experiences,FALSE
experiences frames,FALSE
performance styles,FALSE
make learning,FALSE
learning encounters,FALSE
teaching approach,FALSE
approach applies,FALSE
applies dr,FALSE
dr gregory,FALSE
creative process,TRUE
process instructional,FALSE
instructional model,FALSE
dr cajete,FALSE
cajete mentions,TRUE
native american,TRUE
american cultures,TRUE
cultures science,TRUE
complementary dimensions,TRUE
community mind,TRUE
subtle yet,FALSE
yet profound,FALSE
profound relationship,TRUE
relationship becomes,TRUE
becomes apparent,FALSE
one focuses,FALSE
focuses upon,FALSE
end products,FALSE
one can,FALSE
use art,TRUE
teach science,FALSE
teach art,TRUE
cultural philosophy,TRUE
creative cycle,TRUE
cycle contains,FALSE
contains three,FALSE
three steps,FALSE
provide frame,FALSE
utilize principles,FALSE
principles themes,FALSE
classification approaches,FALSE
western cultural,TRUE
cultural science,TRUE
western scientific,TRUE
scientific approaches,FALSE
cyclical flow,FALSE
flow allows,FALSE
deeper understanding,FALSE
broader perspective,TRUE
specific concept,FALSE
process cycle,FALSE
cycle starts,TRUE
linking cultural,TRUE
cultural relevance,TRUE
developmental process,TRUE
cross cultural,TRUE
cultural dimensions,TRUE
congenital heart,TRUE
heart defects,TRUE
greater yakima,FALSE
yakima valley,FALSE
affective learning,FALSE
learning dimensions,TRUE
cellular process,FALSE
began discussions,FALSE
fate mapping,FALSE
mapping experiments,TRUE
engaged students,TRUE
community classroom,TRUE
classroom discussion,FALSE
highlight emerging,FALSE
emerging incidences,FALSE
heart diseases,TRUE
yakama nation,FALSE
washington state,FALSE
state upon,FALSE
upon reading,FALSE
articles students,TRUE
students explored,TRUE
heart development,TRUE
loxp research,FALSE
zebrafish heart,TRUE
heart cell,TRUE
cell lineages,FALSE
providing future,FALSE
future insights,FALSE
investigating heart,TRUE
cellular aspects,FALSE
loxp technology,FALSE
class worksheet,FALSE
find identity,TRUE
important aspect,FALSE
module students,TRUE
personal investment,TRUE
bring samples,FALSE
personal pets,TRUE
analysis although,TRUE
may seem,FALSE
seem trivial,FALSE
often respond,FALSE
pets see,FALSE
see student,FALSE
student reaction,FALSE
reaction section,FALSE
small collaborative,TRUE
collaborative groups,TRUE
share expertise,FALSE
expertise amongst,FALSE
situations students,TRUE
backgrounds often,TRUE
often find,FALSE
find comfort,FALSE
collaborative setting,TRUE
setting finally,FALSE
module promote,TRUE
multiple modalities,FALSE
students isolate,TRUE
analyze dna,FALSE
dna conduct,FALSE
conduct primary,FALSE
literature research,FALSE
research discuss,FALSE
debate results,FALSE
co create,FALSE
poster presentation,FALSE
professional scientific,FALSE
class thereby,FALSE
thereby overcoming,TRUE
financial limitations,TRUE
prevent many,FALSE
research outside,FALSE
experiences may,FALSE
help women,TRUE
minorities overcome,TRUE
structural barriers,TRUE
student gains,FALSE
research skills,FALSE
skills self,FALSE
cure modules,FALSE
creates broad,FALSE
broad scale,FALSE
scale datasets,FALSE
also help,FALSE
community outside,TRUE
share multiple,FALSE
requiring multiple,FALSE
multiple raised,FALSE
raised hands,TRUE
foster participation,TRUE
discussion activities,FALSE
inclusive instruction,TRUE
sometimes difficult,FALSE
field sciences,FALSE
provides ample,FALSE
ample opportunity,TRUE
including students,TRUE
broadly distributed,FALSE
distributed across,FALSE
across diverse,TRUE
urban habitats,FALSE
college campuses,FALSE
north america,FALSE
allow participation,TRUE
mobility disabilities,TRUE
disabilities additionally,TRUE
collection requires,FALSE
radio telemetry,FALSE
telemetry receivers,FALSE
visually locating,TRUE
locating sciurids,FALSE
nests burrows,FALSE
burrows collaboration,TRUE
groups allows,FALSE
allows participation,TRUE
either visual,TRUE
field activities,FALSE
provide flexibility,TRUE
conducted outside,FALSE
extension option,FALSE
option students,TRUE
students sign,TRUE
track radio,FALSE
radio collared,FALSE
collared sciurids,FALSE
sciurids outside,FALSE
choosing times,FALSE
schedules thereby,FALSE
thereby avoiding,FALSE
avoiding timing,FALSE
timing conflicts,FALSE
family obligations,TRUE
example participating,TRUE
class active,TRUE
activities may,FALSE
learning issues,FALSE
ivvs allow,FALSE
learning making,FALSE
making predictions,FALSE
predictions explaining,FALSE
explaining reasoning,FALSE
reasoning etc,FALSE
can re,FALSE
re watch,FALSE
video pages,FALSE
pages slow,FALSE
video speed,FALSE
close caption,TRUE
caption feature,TRUE
features may,FALSE
especially useful,FALSE
especially convenient,FALSE
blended courses,FALSE
lesson contains,FALSE
diverse array,TRUE
build classroom,FALSE
several formative,FALSE
voices heard,TRUE
heard draw,FALSE
data interpretation,FALSE
group questions,FALSE
either discussed,FALSE
conservation presentation,FALSE
instructor notes,FALSE
notes supporting,FALSE
conservation discussion,FALSE
application worksheet,FALSE
worksheet activity,FALSE
students earn,TRUE
earn points,FALSE
not scored,FALSE
scored based,FALSE
policy supports,FALSE
get help,FALSE
scoring scheme,FALSE
scheme can,FALSE
recent review,FALSE
using clicker,FALSE
summative assessment,TRUE
stage exam,FALSE
exam design,FALSE
individual answers,TRUE
small randomly,FALSE
group part,TRUE
part inspired,TRUE
inspired lively,TRUE
lively discussions,TRUE
students explain,TRUE
immediate feedback,FALSE
also designed,FALSE
emphasize diverse,TRUE
frame speciation,FALSE
submit photos,FALSE
symbolically significant,TRUE
several potential,FALSE
potential benefits,FALSE
benefits including,FALSE
feel valued,TRUE
chosen animal,FALSE
animal represented,FALSE
peers backgrounds,TRUE
lesson around,FALSE
invites strong,TRUE
strong public,TRUE
public engagement,TRUE
conservationists across,FALSE
color vision,TRUE
vision deficiency,TRUE
carefully designed,TRUE
slides supporting,FALSE
colorblindness simulator,TRUE
simulator https,FALSE
coblis color,TRUE
blindness simulator,TRUE
simulator students,TRUE
also exposed,FALSE
scientists differ,FALSE
age ethnicity,TRUE
ethnicity gender,TRUE
gender geographical,TRUE
geographical location,FALSE
academic professional,FALSE
professional backgrounds,TRUE
societal barriers,TRUE
multiple paths,FALSE
students socioeconomic,TRUE
important consideration,FALSE
lesson design,FALSE
successfully participate,TRUE
lesson moreover,FALSE
class activities,FALSE
worksheet supporting,FALSE
women worksheet,TRUE
help structure,FALSE
free writes,FALSE
conversation everyone,TRUE
discussion reads,FALSE
participants discuss,TRUE
allows participants,TRUE
social identities,TRUE
group works,FALSE
works together,TRUE
choose someone,FALSE
can share,FALSE
share details,FALSE
whole audience,FALSE
time allows,FALSE
also reflection,FALSE
reflection questions,FALSE
individual can,TRUE
can answer,FALSE
activities squirrel,FALSE
cures like,FALSE
like squirrel,FALSE
specific classroom,FALSE
instructor implements,TRUE
voices think,TRUE
whip arounds,FALSE
used jigsaw,FALSE
dissect primary,FALSE
literature articles,TRUE
done separately,FALSE
minute lecture,FALSE
lecture period,FALSE
shorter version,FALSE
version can,FALSE
first lab,FALSE
lab instead,FALSE
plan finelli,FALSE
finelli et,FALSE
excellent lesson,FALSE
actively engaged,TRUE
process discussing,FALSE
can circulate,FALSE
accessible indoor,TRUE
indoor field,FALSE
field experience,FALSE
based lesson,FALSE
lesson gives,FALSE
gives classes,FALSE
classes courses,FALSE
geographic budgetary,FALSE
budgetary medical,FALSE
medical health,TRUE
health time,TRUE
seasonal weather,FALSE
weather constraints,FALSE
collect meaningful,TRUE
meaningful ecological,TRUE
ecological data,FALSE
data emphasis,FALSE
visuals images,TRUE
powerful tools,TRUE
engaging student,TRUE
student interest,TRUE
interest however,TRUE
visual nature,TRUE
place unfortunate,TRUE
unfortunate limitations,TRUE
visual impairments,TRUE
impairments many,TRUE
many image,FALSE
image analysis,FALSE
analysis tasks,FALSE
tasks done,FALSE
done manually,FALSE
manually require,FALSE
require careful,FALSE
careful mouse,FALSE
mouse work,FALSE
delineate shapes,FALSE
screen thus,TRUE
not well,FALSE
improve accessibility,TRUE
interpreting visual,TRUE
nature image,FALSE
analysis turns,FALSE
turns visual,TRUE
quantitative information,FALSE
information numerical,FALSE
numerical measurements,TRUE
lengths areas,FALSE
areas color,TRUE
color intensities,TRUE
intensities etc,FALSE
etc providing,FALSE
providing numerical,FALSE
numerical metrics,FALSE
visual properties,TRUE
biological specimens,TRUE
impairments experience,TRUE
experience specimens,TRUE
specimens via,TRUE
via screen,TRUE
readers sonification,FALSE
sonification systems,FALSE
systems etc,FALSE
may benefit,FALSE
information interestingly,TRUE
interestingly image,TRUE
often automated,FALSE
improve speed,FALSE
speed accuracy,FALSE
analysis automation,FALSE
teach valuable,TRUE
valuable real,TRUE
world skills,FALSE
computer science,FALSE
science courses,FALSE
courses group,FALSE
work group,FALSE
managed well,FALSE
diverse assets,TRUE
students yield,TRUE
better product,FALSE
facilitating productive,FALSE
productive collaboration,TRUE
collaboration can,TRUE
challenging though,FALSE
requires active,TRUE
active strategies,TRUE
used successfully,TRUE
choose strategies,FALSE
ensure equal,TRUE
active participation,TRUE
students see,TRUE
ideas gather,FALSE
gather ideas,FALSE
research question,FALSE
share initial,FALSE
initial ideas,FALSE
others give,FALSE
give students,TRUE
possible research,FALSE
form groups,FALSE
groups ask,FALSE
exchange lists,FALSE
ideas aloud,FALSE
work individually,TRUE
individually first,TRUE
first although,TRUE
although students,TRUE
regression assignment,TRUE
assignment supporting,TRUE
leaf cutter,FALSE
cutter ants,FALSE
ants regression,FALSE
regression practice,FALSE
practice sheet,FALSE
individually providing,TRUE
providing time,FALSE
members helps,TRUE
students clarify,TRUE
diversify group,TRUE
group skillsets,FALSE
excel proficiency,FALSE
troubleshoot technical,FALSE
technical issues,FALSE
issues internally,FALSE
internally instead,FALSE
community make,TRUE
make group,FALSE
members accountable,TRUE
two goals,FALSE
comfortable creating,TRUE
creating scatterplots,FALSE
performing linear,FALSE
linear regressions,FALSE
member makes,TRUE
s sit,FALSE
sit passively,FALSE
passively tell,FALSE
tell students,TRUE
actively contribute,TRUE
every component,FALSE
reviewing online,FALSE
online tutorials,FALSE
graph one,FALSE
keep group,FALSE
specific tasks,FALSE
complete group,FALSE
sign one,FALSE
submission another,FALSE
complete anonymous,FALSE
anonymous peer,FALSE
peer evaluations,FALSE
comics project,FALSE
exercise choice,FALSE
learning following,FALSE
explore socio,TRUE
curiosity student,TRUE
student projects,FALSE
projects can,FALSE
can represent,FALSE
topics depending,FALSE
instructor guidelines,FALSE
curricular needs,TRUE
comic encourages,TRUE
use visual,TRUE
clearly communicate,FALSE
communicate science,FALSE
science visual,TRUE
bilingual deaf,TRUE
also useful,FALSE
additionally scientific,TRUE
often inaccessible,TRUE
inaccessible due,TRUE
journal pay,TRUE
pay walls,TRUE
unfamiliar scientific,FALSE
scientific jargon,FALSE
jargon comics,FALSE
comics told,FALSE
everyday language,FALSE
compelling illustrations,TRUE
illustrations make,TRUE
make science,FALSE
science accessible,TRUE
larger audience,FALSE
explicitly hold,FALSE
hold different,FALSE
different perceptions,FALSE
human activity,TRUE
changed various,FALSE
various earth,TRUE
earth system,TRUE
system processes,FALSE
humans can,TRUE
can safely,FALSE
safely alter,TRUE
processes without,FALSE
without crossing,FALSE
crossing biophysical,FALSE
biophysical thresholds,FALSE
course without,FALSE
without purposeful,TRUE
purposeful opportunities,TRUE
promote students,TRUE
first component,FALSE
determine three,FALSE
three planetary,FALSE
planetary boundaries,FALSE
groups summarize,FALSE
activity thereby,FALSE
thereby encourages,TRUE
others perceptions,FALSE
perceptions might,FALSE
might differ,FALSE
given planetary,FALSE
planetary boundary,FALSE
current scientific,FALSE
lesson takes,FALSE
takes place,FALSE
promote participation,TRUE
student response,FALSE
response system,FALSE
system kahoot,FALSE
students placed,TRUE
safe operating,FALSE
operating space,FALSE
humanity prior,TRUE
paper supporting,FALSE
learning reading,FALSE
reading assurance,FALSE
assurance assignment,TRUE
class polling,FALSE
polling questions,FALSE
questions students,TRUE
students answered,TRUE
question using,FALSE
using personal,TRUE
personal accounts,TRUE
class participation,TRUE
sessions responses,FALSE
made visible,TRUE
frame instructions,FALSE
group assignment,TRUE
give instructors,FALSE
short introductory,FALSE
introductory lecture,FALSE
assistants circulate,FALSE
circulate among,FALSE
equally shared,TRUE
shared timing,FALSE
timing prompts,FALSE
prompts can,FALSE
equal time,TRUE
predictions prior,FALSE
compiling group,FALSE
group results,FALSE
instructor require,FALSE
discussion moderator,TRUE
particularly critical,TRUE
enrollment courses,TRUE
instructor access,TRUE
seat arrangement,TRUE
complete guided,FALSE
guided discussion,FALSE
discussion questions,FALSE
learning discussion,FALSE
suggest first,FALSE
students perform,TRUE
member group,TRUE
develop answers,FALSE
groups randomly,FALSE
particular answers,TRUE
full class,FALSE
assessments supporting,TRUE
questions encourages,TRUE
not isolated,TRUE
lack health,TRUE
work benefits,FALSE
paid sick,FALSE
sick leave,FALSE
explicitly designed,FALSE
static images,FALSE
required textbook,FALSE
activity utilizes,FALSE
five forms,FALSE
concrete verbal,FALSE
verbal symbolic,TRUE
symbolic visual,TRUE
three dimensional,TRUE
dimensional manipulative,TRUE
manipulative model,TRUE
holliday junction,FALSE
every step,FALSE
junction resolution,FALSE
symbolic molecular,TRUE
molecular representations,TRUE
crystal structure,FALSE
structure models,FALSE
multiple visual,TRUE
visual representations,TRUE
representations including,TRUE
including crystal,FALSE
structure images,FALSE
images schematics,FALSE
manipulative provide,TRUE
visual approaches,TRUE
students use,TRUE
physically manipulate,FALSE
dimensional model,TRUE
different structures,FALSE
diversity within,TRUE
color coded,TRUE
coded chenille,FALSE
chenille stems,FALSE
including varying,FALSE
varying color,TRUE
color combinations,TRUE
using differently,FALSE
differently textured,FALSE
textured stems,FALSE
successfully integrated,TRUE
professional online,FALSE
online animations,FALSE
expertly narrated,FALSE
multiple problem,FALSE
problem sets,FALSE
sets allow,FALSE
allow study,FALSE
learning paces,FALSE
interactive tasking,TRUE
tasking students,TRUE
link locate,FALSE
define structures,FALSE
structures within,FALSE
gi system,FALSE
cooperative nature,TRUE
nature inherent,FALSE
group format,FALSE
format may,FALSE
engagement leading,TRUE
activities rely,FALSE
visual spatial,TRUE
spatial element,TRUE
element drawing,TRUE
drawing students,TRUE
may see,FALSE
information recall,FALSE
recall compared,FALSE
conventional methods,FALSE
concrete experience,FALSE
assessing scientific,FALSE
p courses,FALSE
content introduced,FALSE
place students,TRUE
equal footing,TRUE
prevent prior,FALSE
academic experience,FALSE
giving certain,FALSE
certain students,TRUE
reflective questions,TRUE
questions included,FALSE
students look,TRUE
ethnic variations,TRUE
ulcer susceptibility,FALSE
ulcer patient,TRUE
patient without,TRUE
without health,TRUE
health insurance,TRUE
insurance might,TRUE
might rely,FALSE
less efficacious,FALSE
counter treatments,TRUE
treatments like,TRUE
like antacids,FALSE
antacids whereas,FALSE
whereas someone,FALSE
proton pump,FALSE
pump inhibitors,FALSE
inhibitors calcium,FALSE
calcium channel,FALSE
channel blockers,FALSE
lesson used,FALSE
used crops,FALSE
historical connections,TRUE
different regions,FALSE
regions around,FALSE
grocery stores,FALSE
personal experiences,TRUE
discussion student,FALSE
student inputs,FALSE
central american,TRUE
american south,TRUE
south american,TRUE
asian cultural,TRUE
cultural contexts,TRUE
great effect,FALSE
effect alongside,FALSE
consumed products,FALSE
products made,FALSE
teff chia,FALSE
surveying discussions,FALSE
discussions taking,FALSE
taking place,FALSE
place around,FALSE
noticed parallel,FALSE
parallel themes,FALSE
kale avocado,FALSE
maize emerging,FALSE
instructor practices,FALSE
practices involvement,TRUE
broader group,FALSE
breakout group,FALSE
teaching assistant,FALSE
assistant served,FALSE
stimulate discussion,FALSE
quieter groups,FALSE
motivate involvement,TRUE
breakout discussions,FALSE
discussions also,FALSE
also though,FALSE
guided mostly,FALSE
dozen group,FALSE
group reporters,FALSE
assistant called,FALSE
called upon,FALSE
novel inputs,FALSE
breakout discussion,FALSE
play addresses,TRUE
addresses issues,TRUE
representation visual,TRUE
students volunteering,TRUE
particular role,TRUE
role participate,TRUE
participate physically,TRUE
class participates,TRUE
participates cognitively,TRUE
support groups,FALSE
various circumstances,FALSE
provide advice,FALSE
actors can,FALSE
course participate,TRUE
support group,FALSE
group can,FALSE
can lessen,FALSE
lessen performance,FALSE
performance anxiety,TRUE
anxiety visually,TRUE
hearing impaired,TRUE
can fully,TRUE
fully participate,TRUE
uses noises,FALSE
noises generated,FALSE
percussion instruments,TRUE
represent output,FALSE
performers exaggerate,FALSE
movements used,TRUE
clearly visible,TRUE
visible moreover,TRUE
moreover support,FALSE
visual fashion,TRUE
hybrid laboratory,FALSE
laboratory module,FALSE
module incorporates,FALSE
incorporates diversity,TRUE
diversity equity,TRUE
lesson captures,FALSE
biological sex,TRUE
including data,FALSE
also invokes,FALSE
multiple intelligences,FALSE
lab specifically,FALSE
specifically appeals,FALSE
students visual,TRUE
spatial bodily,FALSE
bodily kinesthetic,FALSE
kinesthetic logical,FALSE
logical mathematic,FALSE
mathematic verbal,FALSE
verbal linguistic,TRUE
linguistic interpersonal,TRUE
intrapersonal abilities,TRUE
capabilities expressed,TRUE
lab can,FALSE
extend beyond,FALSE
world interactions,TRUE
hybrid nature,FALSE
lab also,FALSE
also appeals,FALSE
