unique(rios_data_token3it$it_tokens_3w),dei_related
students encourages participation,TRUE
ensuring sufficient coverage,FALSE
presentation phase group,FALSE
phase group members,TRUE
less confident members,TRUE
lesson exploits multiple,TRUE
exploits multiple learning,TRUE
multiple learning styles,FALSE
learning styles including,FALSE
styles including audio,FALSE
including audio visual,TRUE
audio visual tactile,TRUE
interpreting authentic data,TRUE
typically requires participation,TRUE
use instructor assigned,FALSE
instructor assigned groups,FALSE
group success requires,FALSE
success requires contributions,FALSE
instructor also facilitates,FALSE
also facilitates participation,TRUE
various group members,TRUE
immunofluorescence images can,FALSE
red green colorblindness,TRUE
alternate color schemes,TRUE
color schemes can,TRUE
schemes can make,FALSE
alternate green magenta,TRUE
green magenta images,FALSE
magenta images supporting,FALSE
images supporting file,FALSE
students can participate,TRUE
squirrel net modules,FALSE
class not just,FALSE
already well prepared,FALSE
previous research experiences,FALSE
research experiences participating,TRUE
squirrel net module,FALSE
may promote retention,TRUE
one unique element,TRUE
help students feel,TRUE
making important contributions,FALSE
broader scientific community,TRUE
scientific community beyond,TRUE
specific lesson materials,FALSE
multiple hands multiple,TRUE
hands multiple voices,TRUE
multiple voices provide,TRUE
less intimidating opportunity,TRUE
research experiences participation,TRUE
traditional research experiences,FALSE
research experiences can,FALSE
seamlessly become part,TRUE
students furthermore participating,TRUE
lesson supports multiple,FALSE
supports multiple modes,FALSE
instance students engage,TRUE
physically takes students,TRUE
takes students outside,TRUE
local environment students,TRUE
environment students also,TRUE
students also work,TRUE
foraging behavior trade,FALSE
behavior trade offs,FALSE
trade offs lastly,FALSE
cookbook lab activity,FALSE
instead guides students,TRUE
scientific process encouraging,TRUE
celebrating novel discoveries,FALSE
novel discoveries regarding,FALSE
discoveries regarding animal,FALSE
regarding animal behavior,FALSE
organized around structured,FALSE
around structured small,FALSE
group work increasing,FALSE
jigsaw format minimizes,FALSE
one student dominating,TRUE
student dominating conversation,TRUE
dominating conversation within,TRUE
course activity also,FALSE
activity also begins,FALSE
joining small groups,FALSE
synthesis groups start,TRUE
weeks students become,TRUE
students become comfortable,TRUE
know one another,FALSE
even creativity students,TRUE
activity including generation,FALSE
plated cell counting,FALSE
cell counting staining,FALSE
learners group work,FALSE
group work allows,FALSE
teach one another,FALSE
effective pedagogy tool,FALSE
microscope work can,FALSE
work can help,FALSE
small homework assignments,TRUE
formative assessment additionally,TRUE
assessment additionally feedback,TRUE
additionally feedback provided,TRUE
homework assignments directly,TRUE
assignments directly addresses,TRUE
preferences lastly since,FALSE
anxiety around test,TRUE
around test taking,FALSE
day lesson plan,FALSE
engage undergraduate students,TRUE
increase student learning,FALSE
stimulate critical thinking,TRUE
natural resource management,TRUE
environmental sustainability specifically,TRUE
seafood watch activity,FALSE
uses small group,FALSE
small group learning,FALSE
stakeholder analysis activity,FALSE
uses role play,FALSE
pair share technique,FALSE
stakeholder assessment allows,TRUE
assessment allows us,TRUE
prefer group work,FALSE
group work importantly,FALSE
also use place,FALSE
use place based,FALSE
place based examples,FALSE
already economically relevant,TRUE
marine based industries,FALSE
based industries form,FALSE
economy using images,FALSE
presentation slides increased,FALSE
place based nature,FALSE
lesson plan similarly,FALSE
plan similarly basing,FALSE
local seafood restaurant,FALSE
seafood restaurant enhanced,FALSE
student populations may,FALSE
fast food examples,FALSE
food examples many,FALSE
examples many popular,FALSE
many popular fast,FALSE
popular fast food,FALSE
fast food chains,FALSE
imported shrimp vs,FALSE
shrimp vs alaskan,FALSE
vs alaskan pollock,FALSE
alaskan pollock vs,FALSE
pollock vs north,FALSE
vs north pacific,FALSE
north pacific cod,FALSE
pacific cod instructors,FALSE
compare seafood options,FALSE
multiple fast food,FALSE
rotating role manager,FALSE
role manager recorder,FALSE
presenter see lesson,FALSE
see lesson plan,FALSE
randomly assigned roles,FALSE
assigned roles promote,TRUE
roles promote inclusivity,TRUE
problem set gives,FALSE
set gives students,TRUE
instructor students can,TRUE
students can self,TRUE
can self select,FALSE
diverse race gender,TRUE
ethnicity completed courses,TRUE
group member must,TRUE
member must contribute,TRUE
set tasks within,FALSE
defined time period,FALSE
brainstorming designing experiments,TRUE
discussing micropipetting capturing,FALSE
micropipetting capturing images,FALSE
capturing images analyzing,FALSE
images analyzing data,FALSE
monitoring student interactions,TRUE
students might wonder,TRUE
used one strategy,FALSE
immortalized cell line,FALSE
cell line derived,FALSE
african american woman,TRUE
american woman henrietta,TRUE
woman henrietta lacks,TRUE
henrietta lacks hela,FALSE
lacks hela cells,FALSE
biomedical research world,FALSE
research world wide,FALSE
space students can,TRUE
cells remain attached,FALSE
mitotic stages can,FALSE
non traditional students,TRUE
cultural preconceived notions,TRUE
prevent disease spread,FALSE
informal poll shows,FALSE
poll shows students,TRUE
vaccination discussion starts,TRUE
example using kahoot,FALSE
influenza vaccine flu,FALSE
vaccine flu shot,FALSE
choice affects others,FALSE
beliefs toward vaccination,TRUE
activities students work,TRUE
small assigned groups,FALSE
student self identified,FALSE
achieve full participation,TRUE
group members students,TRUE
members students discuss,TRUE
research article using,TRUE
inclusive pedagogy approach,TRUE
enhance student engagement,TRUE
axolotl embryos within,FALSE
structure text reading,FALSE
multiple active learning,TRUE
active learning approaches,TRUE
learning approaches provides,FALSE
approaches provides opportunities,TRUE
learning since no,FALSE
since no prior,FALSE
no prior knowledge,FALSE
analyzing results throughout,FALSE
one another since,FALSE
first work cooperatively,TRUE
discuss possible course,FALSE
possible course related,FALSE
course related assignments,TRUE
defined learning goals,FALSE
form diverse student,TRUE
diverse student groups,TRUE
laboratory exercises early,FALSE
student major class,FALSE
major class rank,FALSE
class rank gender,TRUE
rank gender interest,TRUE
gender interest experience,TRUE
experience students often,TRUE
students often opt,TRUE
collaborative group includes,TRUE
no single correct,FALSE
beneficial regarding outcome,FALSE
regarding outcome achievement,TRUE
may not otherwise,FALSE
submissions upon activity,TRUE
upon activity completion,FALSE
approach inherently includes,FALSE
inherently includes multiple,FALSE
includes multiple strategies,FALSE
using different formats,FALSE
class discussion followed,FALSE
writing activity done,FALSE
incorporating multiple types,FALSE
representations pictorial mathematical,TRUE
pictorial mathematical graphical,TRUE
writing peer discussion,FALSE
peer discussion whole,FALSE
discussion whole class,FALSE
may value multiple,TRUE
value multiple representations,TRUE
different activity formats,FALSE
collaboration among students,TRUE
select experimental design,TRUE
experimental design strategies,TRUE
design strategies used,FALSE
entire class section,FALSE
class section pool,FALSE
section pool data,FALSE
decrease competition like,FALSE
increase student achievement,TRUE
traditional lab formats,FALSE
lab formats may,FALSE
formats may create,FALSE
competition among students,TRUE
among students trying,TRUE
addition recent evidence,TRUE
collaborative lab activities,TRUE
lab activities help,FALSE
activities help eliminate,FALSE
help eliminate achievement,TRUE
eliminate achievement gaps,TRUE
achievement gaps based,TRUE
previous science experience,FALSE
science career interest,TRUE
can vary widely,FALSE
vary widely among,FALSE
widely among introductory,FALSE
among introductory undergraduate,FALSE
introductory undergraduate students,TRUE
pair share establishes,FALSE
introversion extroversion spectrum,TRUE
extroversion spectrum quieter,TRUE
spectrum quieter students,TRUE
prefer verbal processing,FALSE
lesson provides opportunities,TRUE
science classroom finally,FALSE
multiple different ways,FALSE
different ways celebrates,TRUE
right answer helps,TRUE
answer helps students,TRUE
helps students understand,TRUE
science indeed requires,FALSE
indeed requires creativity,TRUE
evidence indicates undergraduate,FALSE
indicates undergraduate research,FALSE
research experiences increase,FALSE
experiences increase inclusivity,TRUE
integrated group work,FALSE
group work throughout,FALSE
module encouraging students,TRUE
diverse skill sets,TRUE
field students worked,TRUE
collect data individuals,TRUE
comfortable managing binoculars,TRUE
record keepers consulted,FALSE
keepers consulted merlin,FALSE
consulted merlin bird,FALSE
merlin bird id,FALSE
working groups instructors,FALSE
groups instructors must,FALSE
instructors must keep,FALSE
mind time constraints,FALSE
time constraints transportation,TRUE
constraints transportation needs,TRUE
might affect students,TRUE
scheduling time outside,FALSE
available field work,FALSE
factors including weather,FALSE
including weather conditions,FALSE
set aside dedicated,FALSE
aside dedicated class,FALSE
dedicated class time,FALSE
field data collection,FALSE
groups collected data,FALSE
walking transects also,TRUE
wheel chair accessible,TRUE
chair accessible however,TRUE
mentioned earlier walking,TRUE
earlier walking transects,TRUE
sampling spot sampling,FALSE
group fieldwork alternative,TRUE
fieldwork alternative plans,TRUE
field work portion,FALSE
cure project instead,FALSE
data analysis group,FALSE
analysis group discussion,FALSE
semester many approaches,FALSE
many approaches can,FALSE
one size fits,FALSE
citizen science platform,FALSE
global reach ebird,FALSE
reach ebird appealed,FALSE
represented diverse racial,TRUE
diverse racial ethnic,TRUE
racial ethnic economic,TRUE
formal feedback see,FALSE
feedback see teaching,FALSE
see teaching discussion,FALSE
promote cooperative learning,TRUE
incorporated effective team,TRUE
effective team based,TRUE
team based learning,TRUE
based learning tbl,FALSE
learning tbl methods,FALSE
lab activities around,FALSE
activities around small,FALSE
around small permanent,FALSE
small permanent student,FALSE
permanent student teams,TRUE
interpret data students,TRUE
data students conduct,TRUE
students conduct brief,TRUE
conduct brief reflective,TRUE
brief reflective writing,TRUE
reflective writing assignments,TRUE
writing assignments outside,TRUE
not time limited,FALSE
modified jigsaw design,FALSE
cooperative learning among,TRUE
learning among students,TRUE
solve relevant problems,TRUE
no right answer,TRUE
students consider socially,TRUE
culturally diverse issues,TRUE
diverse issues relevant,TRUE
team based jigsaw,TRUE
based jigsaw design,FALSE
approach allows students,TRUE
addressed different scenarios,TRUE
small groups likely,FALSE
groups likely garner,FALSE
likely garner many,FALSE
garner many additional,TRUE
many additional benefits,TRUE
students work independently,TRUE
work independently studies,FALSE
groups enhances learning,FALSE
diverse contributing perspectives,TRUE
collegiate student group,FALSE
student group work,FALSE
group work demonstrated,FALSE
racio ethnic diversity,TRUE
additionally educational research,TRUE
applied laboratory experiences,FALSE
laboratory experiences increase,FALSE
experiences increase interest,TRUE
traditionally underrepresented populations,TRUE
particular including content,TRUE
including content related,FALSE
social justice issues,TRUE
increase minority engagement,TRUE
aaas encourages courses,TRUE
considering developmental biology,TRUE
personally relevant experiments,TRUE
independent experiment portion,TRUE
social justice around,TRUE
justice around access,TRUE
public health outcomes,TRUE
health outcomes readings,TRUE
book living downstream,TRUE
broader issues students,TRUE
issues students may,TRUE
students may care,TRUE
making scientific research,FALSE
meaningful research experiences,TRUE
particularly recommend establishing,TRUE
recommend establishing cure,TRUE
establishing cure programs,FALSE
collaborative learning environment,TRUE
learning environment open,TRUE
inclusive teaching environment,TRUE
use prior skills,FALSE
course many students,TRUE
fine arts majors,TRUE
diverse learning preferences,TRUE
students via powerpoint,TRUE
also demonstrated point,FALSE
instructions finally oral,FALSE
finally oral instructions,FALSE
peer led activities,FALSE
diverse teaching strategies,TRUE
mixed learning styles,FALSE
engage diverse students,TRUE
diverse students written,TRUE
students written approaches,TRUE
online minute papers,FALSE
also summarized visually,TRUE
summarized visually slides,TRUE
group discussion small,FALSE
discussion small groups,FALSE
small groups assigned,FALSE
disciplinary interests career,TRUE
interests career goals,TRUE
peer learning intentional,TRUE
learning intentional group,TRUE
intentional group arrangements,TRUE
group arrangements can,TRUE
arrangements can also,TRUE
can also foster,TRUE
also foster discussion,TRUE
experimental approaches within,TRUE
approaches within developmental,TRUE
within developmental biology,TRUE
developmental biology learning,TRUE
biology learning framework,FALSE
active learning methods,TRUE
cre loxp lesson,FALSE
class group discussions,FALSE
group discussions random,FALSE
discussions random calling,FALSE
integrated culturally responsive,TRUE
culturally responsive mentoring,TRUE
place based teaching,FALSE
dr geneva gay,TRUE
geneva gay defines,TRUE
gay defines culturally,TRUE
defines culturally responsive,TRUE
culturally responsive teaching,TRUE
using cultural knowledge,TRUE
cultural knowledge prior,TRUE
knowledge prior experiences,FALSE
prior experiences frames,FALSE
ethnically diverse students,TRUE
make learning encounters,FALSE
teaching approach applies,FALSE
approach applies dr,FALSE
applies dr gregory,FALSE
creative process instructional,TRUE
process instructional model,FALSE
dr cajete mentions,TRUE
native american cultures,TRUE
subtle yet profound,FALSE
yet profound relationship,TRUE
profound relationship becomes,TRUE
relationship becomes apparent,TRUE
one focuses upon,FALSE
one can use,FALSE
can use art,TRUE
creative cycle contains,TRUE
cycle contains three,FALSE
contains three steps,FALSE
utilize principles themes,FALSE
western cultural science,TRUE
western scientific approaches,TRUE
cyclical flow allows,FALSE
creative process cycle,TRUE
process cycle starts,TRUE
linking cultural relevance,TRUE
cross cultural dimensions,TRUE
congenital heart defects,TRUE
greater yakima valley,FALSE
affective learning dimensions,TRUE
fate mapping experiments,TRUE
community classroom discussion,TRUE
highlight emerging incidences,FALSE
congenital heart diseases,TRUE
washington state upon,FALSE
state upon reading,FALSE
articles students explored,TRUE
cre loxp research,FALSE
zebrafish heart cell,TRUE
heart cell lineages,TRUE
providing future insights,FALSE
investigating heart development,TRUE
cre loxp technology,FALSE
helping students find,TRUE
students find identity,TRUE
may seem trivial,FALSE
students often respond,TRUE
pets see student,FALSE
see student reaction,FALSE
student reaction section,FALSE
addition students work,TRUE
small collaborative groups,TRUE
collaborative groups throughout,TRUE
share expertise amongst,FALSE
diverse backgrounds often,TRUE
often find comfort,FALSE
collaborative setting finally,TRUE
module promote inclusive,TRUE
promote inclusive learning,TRUE
example students isolate,TRUE
analyze dna conduct,FALSE
dna conduct primary,FALSE
conduct primary literature,FALSE
primary literature research,FALSE
literature research discuss,FALSE
research discuss debate,FALSE
discuss debate results,FALSE
professional scientific poster,FALSE
authentic research experience,TRUE
class thereby overcoming,TRUE
prevent many students,TRUE
research experiences may,FALSE
experiences may help,FALSE
may help women,TRUE
research skills self,FALSE
skills self efficacy,TRUE
creates broad scale,FALSE
broad scale datasets,FALSE
also help students,TRUE
scientific community outside,TRUE
pair share multiple,FALSE
share multiple hands,TRUE
requiring multiple raised,FALSE
multiple raised hands,TRUE
lesson provides ample,FALSE
provides ample opportunity,TRUE
broadly distributed across,FALSE
distributed across diverse,TRUE
across diverse natural,TRUE
mobility disabilities additionally,TRUE
data collection requires,FALSE
radio telemetry receivers,FALSE
visually locating sciurids,TRUE
nests burrows collaboration,TRUE
small groups allows,FALSE
groups allows participation,TRUE
lesson can also,FALSE
can also provide,FALSE
also provide flexibility,TRUE
extension option students,TRUE
option students sign,TRUE
track radio collared,FALSE
radio collared sciurids,FALSE
collared sciurids outside,FALSE
schedules thereby avoiding,FALSE
thereby avoiding timing,FALSE
avoiding timing conflicts,FALSE
class active learning,TRUE
active learning activities,TRUE
learning activities may,FALSE
ivvs allow students,TRUE
active learning making,TRUE
learning making predictions,FALSE
making predictions explaining,FALSE
predictions explaining reasoning,FALSE
explaining reasoning etc,FALSE
students can re,TRUE
can re watch,FALSE
video pages slow,FALSE
close caption feature,TRUE
build classroom community,TRUE
several formative assessments,TRUE
voices heard draw,TRUE
small group questions,FALSE
clicker questions supporting,FALSE
conservation presentation slides,FALSE
instructor notes supporting,FALSE
notes supporting file,FALSE
application worksheet activity,FALSE
worksheet activity students,TRUE
activity students earn,TRUE
students earn points,TRUE
not scored based,FALSE
grading policy supports,FALSE
scoring scheme can,FALSE
using clicker questions,FALSE
two stage exam,FALSE
stage exam design,FALSE
students first answer,TRUE
small randomly assigned,FALSE
group part inspired,TRUE
part inspired lively,TRUE
inspired lively discussions,TRUE
emphasize diverse perspectives,TRUE
lecture slides slide,FALSE
several potential benefits,FALSE
potential benefits including,FALSE
students feel valued,TRUE
chosen animal represented,FALSE
invites strong public,TRUE
strong public engagement,TRUE
color vision deficiency,TRUE
slides supporting file,FALSE
colorblindness simulator https,TRUE
coblis color blindness,TRUE
color blindness simulator,TRUE
blindness simulator students,TRUE
diverse backgrounds throughout,TRUE
age ethnicity gender,TRUE
ethnicity gender geographical,TRUE
gender geographical location,TRUE
students socioeconomic diversity,TRUE
lesson design students,TRUE
summative assessment questions,TRUE
worksheet supporting file,FALSE
group works together,TRUE
can share details,FALSE
also reflection questions,FALSE
individual can answer,TRUE
class activities squirrel,FALSE
activities squirrel net,FALSE
cures like squirrel,FALSE
like squirrel net,FALSE
multiple voices think,TRUE
voices think pair,TRUE
also used jigsaw,FALSE
dissect primary literature,FALSE
primary literature articles,TRUE
minute lecture period,FALSE
shorter version can,FALSE
first lab instead,FALSE
lesson plan finelli,FALSE
plan finelli et,FALSE
finelli et al,FALSE
learning process discussing,FALSE
instructor can circulate,FALSE
accessible indoor field,TRUE
indoor field experience,FALSE
computer based lesson,FALSE
based lesson gives,FALSE
lesson gives classes,FALSE
gives classes courses,FALSE
geographic budgetary medical,FALSE
budgetary medical health,TRUE
medical health time,TRUE
seasonal weather constraints,FALSE
collect meaningful ecological,TRUE
meaningful ecological data,TRUE
ecological data emphasis,FALSE
engaging student interest,TRUE
student interest however,TRUE
place unfortunate limitations,TRUE
visual impairments many,TRUE
impairments many image,TRUE
many image analysis,FALSE
image analysis tasks,FALSE
analysis tasks done,FALSE
tasks done manually,FALSE
done manually require,FALSE
manually require careful,FALSE
require careful mouse,FALSE
careful mouse work,FALSE
not well suited,FALSE
interpreting visual information,TRUE
nature image analysis,FALSE
image analysis turns,FALSE
analysis turns visual,TRUE
turns visual information,TRUE
quantitative information numerical,FALSE
information numerical measurements,TRUE
lengths areas color,TRUE
areas color intensities,TRUE
color intensities etc,TRUE
intensities etc providing,FALSE
etc providing numerical,FALSE
providing numerical metrics,FALSE
visual impairments experience,TRUE
impairments experience specimens,TRUE
experience specimens via,TRUE
specimens via screen,TRUE
via screen readers,TRUE
screen readers sonification,TRUE
readers sonification systems,FALSE
sonification systems etc,FALSE
providing multiple ways,FALSE
information interestingly image,TRUE
interestingly image analysis,TRUE
improve speed accuracy,FALSE
image analysis automation,FALSE
teach valuable real,TRUE
valuable real world,TRUE
real world skills,FALSE
computer science courses,FALSE
science courses group,FALSE
courses group work,FALSE
group work group,FALSE
work group work,FALSE
facilitating productive collaboration,TRUE
productive collaboration can,TRUE
requires active strategies,TRUE
active participation among,TRUE
ideas gather ideas,FALSE
share initial ideas,FALSE
others give students,TRUE
give students time,TRUE
possible research questions,FALSE
groups ask students,TRUE
students work individually,TRUE
work individually first,TRUE
first although students,TRUE
although students work,TRUE
regression assignment supporting,TRUE
assignment supporting file,TRUE
leaf cutter ants,FALSE
cutter ants regression,FALSE
ants regression practice,FALSE
regression practice sheet,FALSE
group members helps,TRUE
members helps students,TRUE
helps students clarify,TRUE
diversify group skillsets,TRUE
troubleshoot technical issues,FALSE
technical issues internally,FALSE
issues internally instead,FALSE
builds community make,TRUE
community make group,TRUE
make group members,TRUE
group members accountable,TRUE
comfortable creating scatterplots,TRUE
performing linear regressions,FALSE
one group member,TRUE
group member makes,TRUE
s sit passively,FALSE
sit passively tell,FALSE
passively tell students,TRUE
reviewing online tutorials,FALSE
graph one strategy,FALSE
keep group members,TRUE
complete group members,TRUE
submission another strategy,FALSE
complete anonymous peer,FALSE
anonymous peer evaluations,FALSE
explore socio scientific,TRUE
curiosity student projects,TRUE
student projects can,FALSE
projects can represent,FALSE
comic encourages students,TRUE
use visual communication,TRUE
clearly communicate science,FALSE
communicate science visual,TRUE
science visual communication,TRUE
bilingual deaf community,TRUE
additionally scientific information,TRUE
often inaccessible due,TRUE
journal pay walls,TRUE
unfamiliar scientific jargon,FALSE
scientific jargon comics,FALSE
jargon comics told,FALSE
compelling illustrations make,TRUE
illustrations make science,TRUE
make science accessible,TRUE
lesson explicitly hold,FALSE
explicitly hold different,FALSE
hold different perceptions,FALSE
changed various earth,TRUE
various earth system,TRUE
earth system processes,TRUE
humans can safely,TRUE
can safely alter,TRUE
processes without crossing,FALSE
without crossing biophysical,FALSE
crossing biophysical thresholds,FALSE
enrollment course without,TRUE
course without purposeful,TRUE
without purposeful opportunities,TRUE
promote students sense,TRUE
determine three planetary,FALSE
three planetary boundaries,FALSE
activity thereby encourages,TRUE
thereby encourages students,TRUE
others perceptions might,FALSE
perceptions might differ,FALSE
given planetary boundary,FALSE
current scientific understanding,FALSE
lesson takes place,FALSE
several ways first,FALSE
student response system,FALSE
response system kahoot,FALSE
safe operating space,FALSE
paper supporting file,FALSE
cooperative learning reading,TRUE
learning reading assurance,FALSE
reading assurance assignment,TRUE
class polling questions,FALSE
polling questions students,TRUE
questions students answered,TRUE
question using personal,TRUE
using personal accounts,TRUE
class sessions responses,FALSE
class group assignment,TRUE
short introductory lecture,FALSE
collaborative group activity,TRUE
teaching assistants circulate,FALSE
assistants circulate among,FALSE
equally shared timing,TRUE
shared timing prompts,FALSE
timing prompts can,FALSE
prompts can also,FALSE
compiling group results,FALSE
ensure equal participation,TRUE
large enrollment courses,TRUE
complete guided discussion,FALSE
guided discussion questions,FALSE
discussion questions supporting,FALSE
cooperative learning discussion,TRUE
full class discussion,FALSE
summative assessments supporting,TRUE
assessments supporting file,TRUE
assessment questions encourages,TRUE
questions encourages students,TRUE
can ask students,TRUE
lack health care,TRUE
paid sick leave,FALSE
concrete verbal symbolic,TRUE
verbal symbolic visual,TRUE
three dimensional manipulative,TRUE
dimensional manipulative model,TRUE
holliday junction resolution,FALSE
symbolic molecular representations,TRUE
crystal structure models,FALSE
multiple visual representations,TRUE
visual representations including,TRUE
representations including crystal,TRUE
including crystal structure,FALSE
crystal structure images,FALSE
structure images schematics,FALSE
dimensional manipulative provide,TRUE
three dimensional model,TRUE
leverage diversity within,TRUE
color coded chenille,TRUE
coded chenille stems,FALSE
abled students including,TRUE
students including varying,TRUE
including varying color,TRUE
varying color combinations,TRUE
using differently textured,FALSE
differently textured stems,FALSE
professional online animations,FALSE
multiple problem sets,FALSE
problem sets allow,FALSE
sets allow study,FALSE
multiple learning paces,FALSE
interactive tasking students,TRUE
define structures within,FALSE
cooperative nature inherent,TRUE
small group format,FALSE
group format may,FALSE
format may increase,FALSE
may increase student,FALSE
increase student engagement,TRUE
student engagement leading,TRUE
visual spatial element,TRUE
spatial element drawing,TRUE
element drawing students,TRUE
drawing students may,TRUE
students may see,TRUE
information recall compared,FALSE
assessing scientific data,FALSE
prevent prior knowledge,FALSE
giving certain students,TRUE
reflective questions included,TRUE
ulcer patient without,TRUE
patient without health,TRUE
without health insurance,TRUE
health insurance might,TRUE
insurance might rely,TRUE
counter treatments like,TRUE
treatments like antacids,TRUE
like antacids whereas,FALSE
antacids whereas someone,FALSE
proton pump inhibitors,FALSE
pump inhibitors calcium,FALSE
inhibitors calcium channel,FALSE
calcium channel blockers,FALSE
lesson used crops,FALSE
several different regions,FALSE
different regions around,FALSE
discussion student inputs,FALSE
central american south,TRUE
american south american,TRUE
asian cultural contexts,TRUE
great effect alongside,FALSE
consumed products made,FALSE
surveying discussions taking,FALSE
discussions taking place,FALSE
taking place around,FALSE
noticed parallel themes,FALSE
instructor practices involvement,TRUE
breakout group discussions,FALSE
teaching assistant served,FALSE
breakout discussions also,FALSE
discussions also though,FALSE
dozen group reporters,FALSE
teaching assistant called,FALSE
assistant called upon,FALSE
called upon students,TRUE
role play addresses,TRUE
play addresses issues,TRUE
providing multiple means,FALSE
representation visual auditory,TRUE
particular role participate,TRUE
role participate physically,TRUE
class participates cognitively,TRUE
support group can,FALSE
group can lessen,FALSE
can lessen performance,FALSE
lessen performance anxiety,TRUE
performance anxiety visually,TRUE
hearing impaired students,TRUE
impaired students can,TRUE
students can fully,TRUE
can fully participate,TRUE
uses noises generated,FALSE
clearly visible moreover,TRUE
visible moreover support,TRUE
moreover support groups,FALSE
hybrid laboratory module,FALSE
laboratory module incorporates,FALSE
module incorporates diversity,TRUE
incorporates diversity equity,TRUE
lesson also invokes,FALSE
lab specifically appeals,FALSE
students visual spatial,TRUE
visual spatial bodily,TRUE
spatial bodily kinesthetic,FALSE
bodily kinesthetic logical,FALSE
kinesthetic logical mathematic,FALSE
logical mathematic verbal,FALSE
mathematic verbal linguistic,TRUE
verbal linguistic interpersonal,TRUE
lab can extend,FALSE
can extend beyond,FALSE
real world interactions,TRUE
lab also appeals,FALSE
differing student mindsets,TRUE
hybrid virtual module,FALSE
virtual dissector table,FALSE
traditional laboratory exercises,FALSE
pre lab reading,FALSE
lab reading material,FALSE
reading material online,FALSE
material online via,FALSE
online via email,FALSE
instructional online learning,FALSE
online learning management,TRUE
learning management olm,TRUE
management olm interface,TRUE
lab reading assignment,TRUE
reading assignment also,TRUE
assignment also contains,TRUE
also contains embedded,FALSE
contains embedded youtube,FALSE
khan academy videos,FALSE
explore web based,FALSE
web based digital,FALSE
based digital content,FALSE
within many institutions,FALSE
become increasingly paramount,FALSE
increasingly paramount many,FALSE
paramount many organizations,FALSE
also fostering inclusive,TRUE
fostering inclusive environments,TRUE
members feel like,TRUE
feel like part,TRUE
professional societies degree,TRUE
societies degree programs,TRUE
particular module instructors,TRUE
discuss occupational diversity,TRUE
physiology course students,TRUE
pursue different occupations,FALSE
different occupations career,FALSE
occupations career paths,FALSE
turn can influence,FALSE
particular topic covered,TRUE
interested students can,TRUE
occupational therapy physical,FALSE
therapy physical therapy,FALSE
exercise science since,FALSE
science since many,FALSE
concepts regarding kinesiology,FALSE
lab module concepts,FALSE
physical therapists instructors,FALSE
therapists instructors can,FALSE
instructors can discuss,FALSE
skeletal muscle anatomy,FALSE
medical dental nurse,FALSE
dental nurse anesthesia,FALSE
nurse anesthesia physician,FALSE
anesthesia physician assistant,FALSE
anatomy relevant curricula,TRUE
relevant curricula moreover,TRUE
curricula moreover exposure,FALSE
career correlations may,FALSE
correlations may allow,FALSE
may allow students,TRUE
represented populations including,FALSE
populations including women,TRUE
including women trans,TRUE
gender non conforming,TRUE
minority students since,TRUE
help diversify fields,TRUE
instance physical therapy,FALSE
field often predominated,TRUE
caucasian women exposure,TRUE
stereotypical norms can,TRUE
norms can help,FALSE
can help educate,FALSE
help educate underrepresented,TRUE
educate underrepresented students,TRUE
might not intend,FALSE
health related careers,TRUE
related careers nevertheless,FALSE
careers nevertheless instructors,FALSE
metabolism homeostasis maximal,FALSE
homeostasis maximal oxygen,FALSE
maximal oxygen consumption,FALSE
physical exercise since,FALSE
exercise since students,TRUE
lab module instructors,FALSE
higher healthcare disparities,TRUE
normal providing statistics,FALSE
health statistics nchs,TRUE
statistics nchs regarding,FALSE
powerful learning experience,TRUE
students international readers,TRUE
international readers can,FALSE
readers can refer,FALSE
respective health institutions,TRUE
awareness can motivate,TRUE
can motivate students,TRUE
healthier lifestyles among,TRUE
colleagues friends families,TRUE
also important even,FALSE
lack healthy lifestyles,TRUE
healthy lifestyles due,TRUE
can include limited,FALSE
include limited access,TRUE
healthy foods lower,TRUE
foods lower socioeconomic,TRUE
lower socioeconomic status,TRUE
socioeconomic status reduced,TRUE
status reduced health,TRUE
reduced health literacy,TRUE
comradery around physical,TRUE
around physical activity,FALSE
reducing health disparities,TRUE
supporting healthy living,TRUE
instructors can invite,TRUE
can invite students,TRUE
example instructors can,FALSE
instructors can support,FALSE
challenge one another,FALSE
fittest alternatively instructors,TRUE
convey helpful tips,FALSE
least thirty minutes,FALSE
walking jogging biking,FALSE
jogging biking etc,FALSE
stay healthy additionally,TRUE
healthy additionally instructors,TRUE
support healthy lifestyles,TRUE
diverse backgrounds engaged,TRUE
physical activities instructors,FALSE
activities instructors can,FALSE
instructors can also,FALSE
also provide encouraging,TRUE
provide encouraging words,TRUE
highlight helpful tips,FALSE
exercise physiology component,FALSE
lab instructors might,FALSE
instructors might also,FALSE
might also teach,FALSE
also teach classes,FALSE
exercise physiology lab,FALSE
physiology lab activities,FALSE
lab activities students,TRUE
disabilities provide another,TRUE
provide another enriching,TRUE
another enriching opportunity,TRUE
incorporating experiential diversity,TRUE
inclusive environment instructors,TRUE
environment instructors can,TRUE
instructors can make,FALSE
injuries instructors can,FALSE
instructors can simply,FALSE
can simply allow,FALSE
perhaps even serve,FALSE
perform alternative exercises,TRUE
modified circumstances either,FALSE
circumstances either way,FALSE
either way instructors,FALSE
pair share group,FALSE
assigned partner within,TRUE
pair share sequence,FALSE
